"dataPackageID"	"systemID"	"title"	"givenName"	"middleInitial"	"surName"	"role"	"organizationName"	"email"	"onlineDescription"	"url"
"knb-lter-pie.516.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. and M. Green. 2019. PIE LTER year 2017, 15 minute measurements of specific conductance, water temperature in a small headwater stream draining a highly suburban catchment (72% residential), Saw Mill Brook, Burlington, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/7b29e3cfb26d97a388abf55d08566133"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=516&revision=1"
"knb-lter-pie.525.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER year 2016, 15 minute measurements of dissolved oxygen, water temperature in a small headwater stream draining draining a mainly forested catchment (55% forest + 19% wetland), Cart Cr., Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/95f91e4282221adaf7360958103cbf64"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=525&revision=1"
"knb-lter-pie.525.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER year 2016, 15 minute measurements of dissolved oxygen, water temperature in a small headwater stream draining draining a mainly forested catchment (55% forest + 19% wetland), Cart Cr., Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/95f91e4282221adaf7360958103cbf64"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=525&revision=1"
"knb-lter-pie.526.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER year 2017, 15 minute measurements of dissolved oxygen, water temperature in a small headwater stream draining draining a mainly forested catchment (55% forest + 19% wetland), Cart Cr., Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/0e32bbdb5a88fae9e84471839658413c"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=526&revision=1"
"knb-lter-pie.526.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER year 2017, 15 minute measurements of dissolved oxygen, water temperature in a small headwater stream draining draining a mainly forested catchment (55% forest + 19% wetland), Cart Cr., Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/0e32bbdb5a88fae9e84471839658413c"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=526&revision=1"
"knb-lter-pie.527.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER year 2018, 15 minute measurements of dissolved oxygen, water temperature in a small headwater stream draining draining a mainly forested catchment (55% forest + 19% wetland), Cart Cr., Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/e513582796b7c02ce1fd35ac51cf5f93"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=527&revision=1"
"knb-lter-pie.527.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER year 2018, 15 minute measurements of dissolved oxygen, water temperature in a small headwater stream draining draining a mainly forested catchment (55% forest + 19% wetland), Cart Cr., Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/e513582796b7c02ce1fd35ac51cf5f93"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=527&revision=1"
"knb-lter-pie.532.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER Year 2016, 15 minute measurements of dissolved oxygen, water temperature at the Ipswich River head of tide, Sylvania Dam in Ipswich, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/f5443b4f2c945d0701abaf793cbf8d7f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=532&revision=1"
"knb-lter-pie.532.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER Year 2016, 15 minute measurements of dissolved oxygen, water temperature at the Ipswich River head of tide, Sylvania Dam in Ipswich, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/f5443b4f2c945d0701abaf793cbf8d7f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=532&revision=1"
"knb-lter-pie.533.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER Year 2017, 15 minute measurements of dissolved oxygen, water temperature at the Ipswich River head of tide, Sylvania Dam in Ipswich, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/8f1b2522788c6b1e6bc43605e4a61c50"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=533&revision=1"
"knb-lter-pie.533.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER Year 2017, 15 minute measurements of dissolved oxygen, water temperature at the Ipswich River head of tide, Sylvania Dam in Ipswich, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/8f1b2522788c6b1e6bc43605e4a61c50"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=533&revision=1"
"knb-lter-pie.534.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER Year 2018, 15 minute measurements of dissolved oxygen, water temperature at the Ipswich River head of tide, Sylvania Dam in Ipswich, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/7c69b449417a936f005758d1a183c303"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=534&revision=1"
"knb-lter-pie.534.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. 2019. PIE LTER Year 2018, 15 minute measurements of dissolved oxygen, water temperature at the Ipswich River head of tide, Sylvania Dam in Ipswich, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/7c69b449417a936f005758d1a183c303"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=534&revision=1"
"knb-lter-pie.542.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Giblin, A. 2020. PIE LTER year 2019, meteorological data, 15 minute intervals, from the PIE LTER Marshview Farm weather station located in Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/76db41052c9f8afce961fb105cc95693"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=542&revision=1"
"knb-lter-pie.542.1"	"EDI"						"lter"	"pie_im@mbl.edu"	"Giblin, A. 2020. PIE LTER year 2019, meteorological data, 15 minute intervals, from the PIE LTER Marshview Farm weather station located in Newbury, MA. ver 1. Environmental Data Initiative. https://doi.org/10.6073/pasta/76db41052c9f8afce961fb105cc95693"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=542&revision=1"
"knb-lter-pie.67.6"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2007, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy, Byfield, MA then moved to MBL Marshview Farm, Newbury, MA. ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/24d2037db24581b2d6186c894d17df72"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=67&revision=6"
"knb-lter-pie.67.6"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2007, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy, Byfield, MA then moved to MBL Marshview Farm, Newbury, MA. ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/24d2037db24581b2d6186c894d17df72"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=67&revision=6"
"knb-lter-pie.68.7"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2000, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy located in Byfield, MA. ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/339c07d45aab53dd4af4687e7841d3dc"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=68&revision=7"
"knb-lter-pie.68.7"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2000, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy located in Byfield, MA. ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/339c07d45aab53dd4af4687e7841d3dc"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=68&revision=7"
"knb-lter-pie.69.7"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2001, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy located in Byfield, MA. ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/c241507eb5af653909a32d0f0c5c19f9"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=69&revision=7"
"knb-lter-pie.69.7"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2001, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy located in Byfield, MA. ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/c241507eb5af653909a32d0f0c5c19f9"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=69&revision=7"
"knb-lter-pie.70.7"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2002, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy located in Byfield, MA. ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/fff7d094e72feae2a9559c072235a1dc"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=70&revision=7"
"knb-lter-pie.70.7"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. 2013. Year 2002, meteorological data, 15 minute intervals, from weather station located at the Governor's Academy located in Byfield, MA. ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/fff7d094e72feae2a9559c072235a1dc"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=70&revision=7"
"knb-lter-sbc.3001.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Arroyo Burro Creek, Cliff Drive (AB00) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/66f46e14c73b5ce07ef104b91c09360b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3001&revision=9"
"knb-lter-sbc.3001.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Arroyo Burro Creek, Cliff Drive (AB00) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/66f46e14c73b5ce07ef104b91c09360b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3001&revision=9"
"knb-lter-sbc.3002.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Atascadero Creek, Puente St (AT07) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/ae0d7ed41b1eb6912e46ac1c01003797"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3002&revision=5"
"knb-lter-sbc.3002.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Atascadero Creek, Puente St (AT07) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/ae0d7ed41b1eb6912e46ac1c01003797"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3002&revision=5"
"knb-lter-sbc.3003.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Bell Canyon Creek at Winchester Canyon Rd (BC02) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/88b53b887a5fe29512a2338cccbd8b68"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3003&revision=9"
"knb-lter-sbc.3003.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Bell Canyon Creek at Winchester Canyon Rd (BC02) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/88b53b887a5fe29512a2338cccbd8b68"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3003&revision=9"
"knb-lter-sbc.3004.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Carpinteria Creek, 8th St Foot Bridge (CP00) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/7efa3c3329117de0b4413f9530df7a90"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3004&revision=5"
"knb-lter-sbc.3004.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Carpinteria Creek, 8th St Foot Bridge (CP00) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/7efa3c3329117de0b4413f9530df7a90"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3004&revision=5"
"knb-lter-sbc.3005.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Devereaux Creek at Slough inflow (DV01) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d869bc9d59aba58e226b9d46ef4d4fb8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3005&revision=5"
"knb-lter-sbc.3005.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Devereaux Creek at Slough inflow (DV01) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d869bc9d59aba58e226b9d46ef4d4fb8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3005&revision=5"
"knb-lter-sbc.3007.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Gaviota Creek, Hwy 101 South Rest Stop (GV01) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/3cdf7fd60f88f0822ecfad5a92edf9d6"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3007&revision=9"
"knb-lter-sbc.3007.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Gaviota Creek, Hwy 101 South Rest Stop (GV01) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/3cdf7fd60f88f0822ecfad5a92edf9d6"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3007&revision=9"
"knb-lter-sbc.3008.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Arroyo Hondo Creek , Upstream Side of 101 Bridge (HO00) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/85f4639ac0ac76c1eb4b3a82842ce171"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3008&revision=9"
"knb-lter-sbc.3008.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Arroyo Hondo Creek , Upstream Side of 101 Bridge (HO00) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/85f4639ac0ac76c1eb4b3a82842ce171"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3008&revision=9"
"knb-lter-sbc.3009.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Mission Creek, Montecito St (MC00) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/aef4a7e7d8370ae3be4ec2f61e11b244"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3009&revision=9"
"knb-lter-sbc.3009.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Mission Creek, Montecito St (MC00) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/aef4a7e7d8370ae3be4ec2f61e11b244"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3009&revision=9"
"knb-lter-sbc.3010.7"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at San Onofre Creek at Highway 101 (ON02) ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/24f3c11873755bf6f062c4689ca41c0f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3010&revision=7"
"knb-lter-sbc.3010.7"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at San Onofre Creek at Highway 101 (ON02) ver 7. Environmental Data Initiative. https://doi.org/10.6073/pasta/24f3c11873755bf6f062c4689ca41c0f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3010&revision=7"
"knb-lter-sbc.3011.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Refugio Creek, Hwy 101 (RG01) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/5db3ed374f7cad7e468e380f2b946816"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3011&revision=9"
"knb-lter-sbc.3011.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Refugio Creek, Hwy 101 (RG01) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/5db3ed374f7cad7e468e380f2b946816"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3011&revision=9"
"knb-lter-sbc.3012.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Rincon Creek, Hwy 101 Culvert, North (RN01) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/111ebff26c5f85a85be4cb15a16f5cef"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3012&revision=5"
"knb-lter-sbc.3012.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Rincon Creek, Hwy 101 Culvert, North (RN01) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/111ebff26c5f85a85be4cb15a16f5cef"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3012&revision=5"
"knb-lter-sbc.3013.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Rattlesnake Creek, Las Canoas Rd (RS02) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/00ad8507a9eed8e923867c67d907af12"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3013&revision=9"
"knb-lter-sbc.3013.9"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Rattlesnake Creek, Las Canoas Rd (RS02) ver 9. Environmental Data Initiative. https://doi.org/10.6073/pasta/00ad8507a9eed8e923867c67d907af12"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3013&revision=9"
"knb-lter-sbc.3014.6"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Santa Monica Creek, Via Real (SM01) ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/1677a85f029be21fe7b221640d7d290f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3014&revision=6"
"knb-lter-sbc.3014.6"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Santa Monica Creek, Via Real (SM01) ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/1677a85f029be21fe7b221640d7d290f"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3014&revision=6"
"knb-lter-sbc.3015.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Santa Monica at Scoop (SM04) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d7124b0a1085c5cff47aa1a03025acde"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3015&revision=5"
"knb-lter-sbc.3015.5"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Stream discharge and associated parameters at Santa Monica at Scoop (SM04) ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/d7124b0a1085c5cff47aa1a03025acde"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=3015&revision=5"
"knb-lter-sbc.4001.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Carpinteria at Veddar's Ranch (CP201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/d2f949c6fa6925099ec2eafb00754c71"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4001&revision=10"
"knb-lter-sbc.4001.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Carpinteria at Veddar's Ranch (CP201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/d2f949c6fa6925099ec2eafb00754c71"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4001&revision=10"
"knb-lter-sbc.4002.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at El Capitan at State Beach (EL201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/def5f899de040f3960e9fe1b3f1ef7a2"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4002&revision=11"
"knb-lter-sbc.4002.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at El Capitan at State Beach (EL201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/def5f899de040f3960e9fe1b3f1ef7a2"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4002&revision=11"
"knb-lter-sbc.4003.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at El Capitan at Upper Bill Wallace Trail (EL202) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/46e2c5e955b9f470f7b81f8253d421f8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4003&revision=11"
"knb-lter-sbc.4003.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at El Capitan at Upper Bill Wallace Trail (EL202) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/46e2c5e955b9f470f7b81f8253d421f8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4003&revision=11"
"knb-lter-sbc.4004.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Gobernador at Veddar's Ranch (GB201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/22dc31aded6d622a3028073a33f46ac1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4004&revision=10"
"knb-lter-sbc.4004.10"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Gobernador at Veddar's Ranch (GB201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/22dc31aded6d622a3028073a33f46ac1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4004&revision=10"
"knb-lter-sbc.4005.6"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Precipitation at Gaviota at Hwy 101 N rest stop (GV201) ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f9fc590629c0f58b0c80afa2e869570"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4005&revision=6"
"knb-lter-sbc.4005.6"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J.M. Melack. 2014. SBC LTER: Land: Hydrology: Precipitation at Gaviota at Hwy 101 N rest stop (GV201) ver 6. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f9fc590629c0f58b0c80afa2e869570"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4005&revision=6"
"knb-lter-sbc.4007.11"	"EDI"						"lter"	"sbclter@msi.ucsb.edu"	"Santa Barbara Coastal LTER and J. Melack. 2019. SBC LTER: Land: Hydrology: Precipitation at Arroyo Hondo at East Avocado Orchard (HO201) ver 10. Environmental Data Initiative. https://doi.org/10.6073/pasta/d328b211ce772a01858915e938cf889d"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-sbc&identifier=4007&revision=11"
